target,task,comparison,train_version,test_version,r2_mean,r2_std,pearson_mean,pearson_std,spearman_mean,spearman_std,rmse_mean,rmse_std,nrmse_mean,nrmse_std
tail_vigor,regression,null_within,fastica/keep_top_01/cleaned_fastica_220127_F4_run2_fluorescence,fastica/keep_top_01/cleaned_fastica_220127_F4_run2_fluorescence,-0.4888730565928494,0.2681923447975734,0.03455928501590726,0.05105973681216925,0.027329362544774548,0.05792387995160756,1.266543003245933,0.20382676893922327,1.2163346021900177,0.10841582050201934
tail_vigor,regression,null_within,fastica/keep_top_02/cleaned_fastica_220127_F4_run2_fluorescence,fastica/keep_top_02/cleaned_fastica_220127_F4_run2_fluorescence,-0.5882940341097804,0.23528489823736629,0.028012388425772757,0.05305351212250092,0.01070966238995713,0.04821162266118573,1.3069956216474903,0.17819182029897934,1.257639388325184,0.091085145899578
tail_vigor,regression,null_within,fastica/keep_top_03/cleaned_fastica_220127_F4_run2_fluorescence,fastica/keep_top_03/cleaned_fastica_220127_F4_run2_fluorescence,-1.029130428747626,0.3509136169192794,0.044429249519256815,0.031557857291423075,0.026361757977263183,0.03589742697979865,1.4712941127999917,0.1558529977996872,1.4203132648183543,0.12165863372904069
tail_vigor,regression,null_within,fastica/keep_top_04/cleaned_fastica_220127_F4_run2_fluorescence,fastica/keep_top_04/cleaned_fastica_220127_F4_run2_fluorescence,-1.6137122780313782,0.2165387286196601,0.030306569022612983,0.0515664137782366,0.02430559282994867,0.03809485772409759,1.6739135270552978,0.1392996362737755,1.6156107465597302,0.06627776429626697
tail_vigor,regression,null_within,fastica/keep_top_05/cleaned_fastica_220127_F4_run2_fluorescence,fastica/keep_top_05/cleaned_fastica_220127_F4_run2_fluorescence,-3.375353019345102,0.8075852108639672,0.005785208969306325,0.05249963937670139,-0.000535370522670793,0.04644310465094932,2.1614632283566912,0.26162287950064456,2.084722087802271,0.19133359602550926
tail_vigor,regression,null_within,fastica/keep_top_06/cleaned_fastica_220127_F4_run2_fluorescence,fastica/keep_top_06/cleaned_fastica_220127_F4_run2_fluorescence,-5.432297538448248,1.869591568901111,0.0240578709619906,0.07239966830052179,0.017797682553841364,0.05228373023495592,2.5941764139022583,0.24151608281367593,2.517630927190742,0.34247637309187434
tail_vigor,regression,null_within,infomax/keep_top_01/cleaned_infomax_220127_F4_run2_fluorescence,infomax/keep_top_01/cleaned_infomax_220127_F4_run2_fluorescence,-0.15766044149422295,0.17733164780938665,0.010976027205498867,0.03177374049038492,-0.0004591186281334439,0.043161191958767296,1.1171049862615743,0.16777918930840627,1.073476032528174,0.08146816158623896
tail_vigor,regression,null_within,infomax/keep_top_02/cleaned_infomax_220127_F4_run2_fluorescence,infomax/keep_top_02/cleaned_infomax_220127_F4_run2_fluorescence,-0.1947768551141587,0.2123828592974733,-0.007253307599662693,0.06461144658106378,-0.01358271052575192,0.04909537348132017,1.1348223300188451,0.18440234285069218,1.0896861240383973,0.09592318666733946
tail_vigor,regression,null_within,infomax/keep_top_03/cleaned_infomax_220127_F4_run2_fluorescence,infomax/keep_top_03/cleaned_infomax_220127_F4_run2_fluorescence,-0.29479451443844074,0.17732520792967243,-0.02426226521010434,0.057570780466007235,-0.04163870034859158,0.03521273903306411,1.1808699627038137,0.16406241470893948,1.135721726030582,0.07850696991793195
tail_vigor,regression,null_within,infomax/keep_top_04/cleaned_infomax_220127_F4_run2_fluorescence,infomax/keep_top_04/cleaned_infomax_220127_F4_run2_fluorescence,-0.9326831256238908,0.312999990263085,-0.004061509637680651,0.05828480242937345,-0.02545492950389482,0.0485358116798792,1.4336672041244016,0.12147846685888489,1.3866051882607962,0.11185469096182717
